12015.80,14984.44,21583.35,26120.91,32470.63,30716.65,34546.64,36989.69,40614.40,30853.60,33542.41,33602.73,35080.27,22691.83,23399.35,24587.12,25823.78,27065.65,27777.29,28742.79
74096.45,23781.43,23511.50,28430.44,24310.30,16596.12,18870.05,19908.61,20682.95,16186.31,17236.08,18559.55,19176.27,20140.93,20308.37,21645.26,21973.57,23030.04,20201.49,19452.59
11800.31,10186.43,8670.75,11214.81,12835.61,11062.38,12246.85,13146.65,13604.06,14713.37,14065.35,15131.53,14960.53,15178.56,15457.65,16141.64,16192.84,16500.36,16428.63,16816.82
187927.98,48932.50,59926.89,34549.26,42908.42,31112.85,24550.04,22228.65,24396.83,24305.95,26442.78,27270.07,23953.23,23364.92,23145.39,23150.00,22120.81,23281.95,23275.78,20048.79
70401.18,80503.93,17602.88,21703.19,25610.30,29239.20,30959.53,25288.96,24956.73,25256.57,27201.08,25740.99,24024.41,25673.02,27451.80,29066.10,29319.33,26751.16,27882.22,27473.33
107824.06,193248.30,54287.58,23557.28,22861.30,24628.82,27066.08,27060.73,29583.24,24524.78,26375.04,27891.93,29855.07,31657.14,29088.48,27753.60,28780.21,28842.75,28306.23,26430.43
472830.67,413687.41,323664.35,43157.29,40988.07,31849.08,30037.26,32847.97,31046.18,33842.06,30619.62,28054.71,30216.44,29398.47,28657.51,29945.72,27321.92,26076.01,26707.24,27796.99
638486.87,197291.66,64902.05,30372.29,21759.86,25389.77,29093.95,31934.69,30490.68,33727.24,29029.85,28075.33,28755.23,28253.18,28585.90,26478.76,24716.93,23477.21,23382.64,24183.92
12063.99,22327.45,30472.26,26128.20,31273.56,36782.62,33158.50,24824.67,26681.62,29552.81,29033.24,30884.55,24390.72,24759.94,25145.78,25953.86,27066.97,24469.74,24282.70,23705.10
935565.28,494770.50,46380.65,30994.19,28944.69,25899.25,30094.92,33268.18,31992.47,32465.50,31636.81,34320.88,34363.53,35359.43,30508.96,30521.79,29868.53,31087.23,32656.02,30507.40
29661.71,29281.38,36673.81,47300.14,25123.01,18658.24,19607.02,20921.01,23079.87,23546.43,21010.73,19230.15,20179.26,20992.93,21556.79,21306.76,22338.65,23081.20,23097.47,19824.22
37339.87,60310.65,45654.28,55977.94,66894.29,18585.41,21386.02,24011.50,26772.86,28986.93,29649.05,26803.93,25535.23,26489.45,25748.91,25244.03,25268.48,26044.88,24396.52,23379.82
66973.29,36001.16,50251.20,61128.97,56110.35,54052.28,47330.02,31295.93,20369.25,19904.83,21708.32,22983.70,22453.79,23614.14,23240.22,23102.53,23824.54,24957.48,25411.52,20780.66
62177.48,13673.65,20066.64,25351.46,26423.90,27185.24,29550.66,28959.74,31533.91,31937.99,30475.08,21814.61,21526.15,22991.67,22922.30,24097.89,22526.62,23088.81,24044.77,24341.90
19096.86,27860.33,28758.45,27608.62,22908.92,13041.40,14732.39,15571.64,16810.63,16132.03,17474.40,17344.12,15300.82,16444.76,16885.44,17048.88,17823.88,18824.22,17788.09,17875.13
12063.99,22327.45,30472.26,26128.20,31273.56,36782.62,37522.13,37895.57,27927.87,29646.36,32508.19,31672.72,33458.35,30962.11,28143.30,28567.98,30065.85,31179.14,31851.59,32442.58
14346.72,15892.28,23718.30,21921.69,25114.69,29624.49,29917.60,31015.61,28625.93,30337.57,33223.91,31712.05,26976.40,21133.08,19811.30,14624.86,15410.48,14921.65,15620.70,14456.50
22402.06,20360.90,21592.29,22886.75,26932.77,27707.29,20355.78,16480.03,16142.06,15851.52,17287.42,16957.88,17463.12,18685.37,19703.91,20544.11,20984.77,19364.94,17392.94,18095.03
55488.95,19981.74,19383.10,16502.80,18042.63,16805.41,18848.01,20670.25,21441.23,22122.38,20127.16,19368.86,20318.44,20305.88,20792.64,20489.78,20321.47,19858.71,20946.50,21034.93
19834.33,28379.44,24147.53,24521.88,26621.27,24085.13,23274.15,22588.46,20889.22,22610.31,20537.48,18596.26,19574.64,16908.06,17365.12,18264.69,16025.47,14769.25,15197.86,15957.27
102995.95,120603.72,51736.68,36345.25,35192.89,31556.92,19719.10,21263.50,23308.84,23637.90,25506.97,27629.70,20632.49,21981.58,21085.29,22340.20,22462.92,21577.50,22060.48,21613.17
60956.64,64266.41,23855.08,21498.81,21468.00,17574.59,19884.15,21508.16,22274.90,24603.44,24351.86,22573.67,22414.76,23144.96,23768.91,25310.03,26266.53,23296.68,23469.40,24498.79
66380.60,95730.30,35514.47,19838.62,23377.41,27698.76,25306.01,28612.13,31718.25,32657.55,32782.50,26862.57,28434.07,30223.07,26330.07,27378.25,27775.47,27160.76,26276.87,27132.09
28188.03,50402.90,67303.55,54016.91,62875.04,29699.31,33852.33,36000.28,36367.53,37265.60,33908.80,26220.63,27651.28,29620.55,30224.86,31026.86,26490.37,26602.50,27538.62,28535.37
638486.87,197291.66,64902.05,30372.29,35230.10,26112.03,29621.57,33250.37,35926.66,33878.65,37100.07,31669.01,30415.03,30967.25,30271.34,32133.42,33006.43,34303.29,31443.72,29546.26
